CEBELNJAK_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
43058,540369,121313,12.09.07,06.03.20
43059,513813,150037,12.09.07,06.07.15
43060,431207,107485,12.09.07,13.02.20
43062,591592,185927,13.09.07,06.07.15
43063,453187,98202,13.09.07,22.11.16
43066,505176,149056,13.09.07,20.02.15
43068,533987,105232,20.09.07,14.07.14
43069,533918,107422,20.09.07,13.10.08
43071,524582,165669,20.09.07,21.03.19
43075,446274,86087,21.09.07,03.10.08
42619,438587,71065,03.10.06,30.03.11
42620,566681,153072,04.10.06,08.12.09
42621,559032,156785,04.10.06,26.11.09
42624,408579,45885,04.10.06,14.07.14
42627,469691,95031,04.10.06,26.03.10
42638,524667,99380,10.10.06,06.01.21
42639,502547,123641,10.10.06,31.03.17
42647,532391,118117,11.10.06,08.04.19
42649,407398,76057,11.10.06,02.04.20
42652,529565,87910,12.10.06,16.01.12
42653,389820,132176,12.10.06,17.07.08
42655,475363,124779,16.10.06,05.03.21
42658,410823,98668,16.10.06,13.02.12
42659,410760,98778,16.10.06,13.02.12
42662,529176,56419,16.10.06,14.04.11
42664,593407,146267,16.10.06,09.07.13
42827,446310,91128,07.05.07,17.09.13
43077,511472,107726,24.09.07,16.09.11
43078,508248,92108,24.09.07,19.12.19
42665,460340,123312,18.10.06,19.07.18
42667,407914,115457,19.10.06,16.09.11
42668,578047,167553,19.10.06,15.01.20
42670,448696,67512,25.10.06,17.04.12
42672,566162,166962,02.11.06,22.09.20
42676,440008,132895,07.11.06,18.05.10
42680,406596,114190,07.11.06,16.09.11
42685,495634,71546,10.11.06,08.09.16
42689,406701,46302,17.11.06,23.03.12
42690,503831,88073,17.11.06,23.01.12
42692,402535,116342,17.11.06,21.07.11
42698,549770,158815,23.11.06,16.01.12
42834,440290,121616,10.05.07,10.07.14
42837,490986,96711,10.05.07,25.10.18
42838,467240,114078,10.05.07,25.10.18
42840,387609,93421,10.05.07,17.06.09
42841,594407,163942,10.05.07,04.02.16
42845,510688,94836,10.05.07,14.07.14
42847,494666,94361,10.05.07,29.01.10
42851,506013,117002,10.05.07,25.10.18
42852,560959,169087,10.05.07,23.11.09
42856,454389,103191,14.05.07,04.10.17
42857,500583,153041,14.05.07,23.01.12
42863,451021,89227,15.05.07,12.02.18
43175,529108,108693,04.10.07,07.10.08
43182,469989,111732,04.10.07,11.12.09
43192,463286,106116,08.10.07,18.12.20
43196,448777,118870,08.10.07,06.02.09
43197,521944,50239,08.10.07,16.06.10
43201,484838,104652,10.10.07,14.01.11
43202,486403,103048,10.10.07,28.02.12
42108,435371,132486,26.04.06,22.01.20
42109,515652,75371,26.04.06,15.05.15
42110,403302,113572,26.04.06,23.01.20
42111,472961,121646,26.04.06,11.05.21
42114,479022,74019,26.04.06,25.10.18
42117,569273,167576,26.04.06,03.02.20
42118,576164,149762,26.04.06,11.10.10
42121,454497,96969,26.04.06,28.07.11
42135,430577,102750,04.05.06,09.06.21
42136,425398,137005,04.05.06,25.10.18
42139,543906,159087,05.05.06,22.12.11
42140,542309,160602,05.05.06,18.01.11
42141,551357,167615,05.05.06,12.12.07
42702,417317,119840,06.12.06,19.07.18
42703,528414,140356,06.12.06,15.07.15
42865,499829,134330,15.05.07,21.01.11
42868,554326,124461,15.05.07,05.01.21
42887,432488,142193,21.05.07,09.07.14
42888,430238,47038,21.05.07,22.03.12
42889,553111,135623,21.05.07,09.07.14
42890,548845,140926,21.05.07,15.04.09
42892,517597,111095,21.05.07,26.03.09
42893,460934,87024,21.05.07,26.03.20
42895,463612,95046,21.05.07,25.10.18
43203,505400,91347,10.10.07,27.06.13
43206,457964,95044,12.10.07,27.12.10
43207,445235,121582,12.10.07,25.07.13
43208,443743,125620,12.10.07,11.11.16
43209,460954,106670,15.10.07,05.11.18
43212,521826,54684,19.10.07,19.03.12
43218,465501,117140,22.10.07,27.09.16
42142,525650,141121,05.05.06,09.11.10
42143,488586,153053,10.05.06,05.09.16
42151,448377,92975,10.05.06,04.11.16
42152,527905,73744,11.05.06,29.06.15
42155,396601,77973,17.05.06,21.11.18
42159,592023,154271,17.05.06,22.08.12
42704,423112,55753,27.12.06,18.01.16
42706,398085,44410,27.12.06,19.03.12
42707,583287,152689,29.12.06,05.10.10
44451,473788,92901,06.05.08,10.03.17
45141,502330,158040,29.08.08,27.03.19
45145,544472,170497,29.08.08,21.03.11
45149,459994,89208,29.08.08,02.06.10
45293,429939,135335,12.09.08,07.04.17
45435,467295,75456,29.10.08,18.01.11
45437,411673,83830,29.10.08,28.10.14
45439,416502,35821,29.10.08,10.04.09
45441,551170,134497,29.10.08,04.02.16
45443,398742,103675,29.10.08,25.10.18
48290,462266,64501,15.12.10,13.04.17
48291,437192,51081,15.12.10,18.05.17
48367,411957,68623,01.02.11,16.10.17
48356,492730,162394,28.01.11,25.10.18
48331,455254,129250,12.01.11,25.10.18
48374,547319,169498,02.02.11,14.02.17
48362,555343,169767,31.01.11,07.05.21
49497,388279,133634,28.09.11,02.04.20
49498,384601,128667,28.09.11,02.04.20
49513,453928,131220,30.09.11,06.07.15
49515,462575,119260,30.09.11,29.08.16
49519,505292,64340,03.10.11,09.07.14
48400,575724,131387,11.02.11,02.07.12
48401,540657,156150,11.02.11,04.07.13
48403,539714,113271,14.02.11,12.07.11
48417,467936,103077,15.02.11,04.07.13
48419,481386,119357,15.02.11,04.07.13
48443,590071,177235,16.02.11,25.10.18
48445,433728,55137,16.02.11,21.08.18
48451,436058,137108,16.02.11,01.02.21
48467,515032,124947,18.02.11,19.02.19
48469,598462,163533,18.02.11,13.03.19
48505,460134,124867,04.03.11,25.10.18
48521,454146,103835,09.03.11,12.02.18
48533,455910,111814,10.03.11,25.10.18
48535,413639,50388,10.03.11,25.10.18
48537,460943,105360,11.03.11,06.07.15
48543,460953,105375,14.03.11,20.02.19
48555,527169,100743,21.03.11,04.07.18
48581,471324,115541,29.03.11,03.03.20
48593,589204,183199,30.03.11,16.11.15
48603,603664,159899,01.04.11,08.04.11
48609,402088,50961,05.04.11,07.02.19
48613,513348,78862,05.04.11,02.07.12
48615,593610,170414,05.04.11,25.10.18
48633,416583,126384,06.04.11,04.07.13
48635,556761,152277,07.04.11,24.03.20
48645,458989,60601,08.04.11,07.04.17
48665,446908,75712,13.04.11,26.06.18
48675,401955,37907,15.04.11,25.10.18
48676,390584,40757,15.04.11,22.08.19
48689,395753,44821,20.04.11,25.10.18
48707,472108,98116,21.04.11,13.09.16
48712,410096,127093,21.04.11,25.10.18
48747,512179,75060,10.05.11,02.09.13
48749,563940,156269,10.05.11,25.10.18
48753,505034,84144,12.05.11,01.12.16
48763,518276,135872,13.05.11,07.11.19
48765,475539,99888,13.05.11,26.06.14
48781,522220,154745,23.05.11,27.11.20
48790,527196,124344,24.05.11,13.01.17
48791,515731,78689,24.05.11,25.10.18
48798,496953,63112,30.05.11,09.03.20
48799,499448,59451,30.05.11,09.03.20
48800,500763,63222,30.05.11,09.03.20
48801,449203,83990,30.05.11,09.03.20
48802,428462,80297,30.05.11,09.03.20
48803,484100,50273,30.05.11,09.03.20
48804,450965,54701,30.05.11,09.03.20
48805,504895,120159,30.05.11,09.03.20
48806,505505,135847,30.05.11,09.03.20
48807,449105,60176,30.05.11,09.03.20
48808,453221,58308,30.05.11,09.03.20
48809,476336,58557,30.05.11,09.03.20
48810,480487,44374,30.05.11,09.03.20
48811,539563,160380,30.05.11,09.03.20
48812,527126,144876,30.05.11,09.03.20
48813,540734,153624,30.05.11,09.03.20
48814,410002,120508,30.05.11,09.03.20
48815,430117,128586,30.05.11,09.03.20
48816,447670,80663,30.05.11,09.03.20
48817,476147,60255,30.05.11,09.03.20
48818,455247,49859,30.05.11,09.03.20
48820,464921,56941,02.06.11,09.07.15
48822,470020,115028,02.06.11,03.03.20
48832,500386,90337,06.06.11,04.02.19
48833,500386,90337,06.06.11,04.02.19
48835,534786,87111,06.06.11,25.10.18
48837,407916,150269,06.06.11,25.10.18
48841,423750,65422,07.06.11,25.10.18
48844,514565,120803,07.06.11,29.08.16
48853,475501,114704,07.06.11,17.04.20
48860,490088,80232,08.06.11,25.10.18
48868,489098,127983,08.06.11,23.02.16
48871,546149,116550,08.06.11,19.07.18
48880,410374,81300,09.06.11,25.10.18
48885,580647,138975,09.06.11,27.08.20
48886,488221,131652,09.06.11,02.02.18
48896,537169,130490,10.06.11,25.10.18
48914,520332,114662,14.06.11,12.04.12
48924,508451,124505,15.06.11,25.10.18
48927,546288,108063,15.06.11,04.11.16
48935,433769,66691,16.06.11,02.09.16
48936,496254,75270,16.06.11,03.01.19
48940,529906,87736,20.06.11,19.02.19
48942,492797,97238,20.06.11,25.10.18
48950,576323,134887,23.06.11,26.04.13
48952,516809,96178,23.06.11,18.08.17
48959,474082,107689,27.06.11,07.01.19
48968,400952,93854,29.06.11,08.07.13
48972,471183,121926,30.06.11,05.03.21
48973,468737,113575,30.06.11,05.03.21
48974,471068,122063,30.06.11,05.03.21
48984,554973,120719,07.07.11,10.05.12
48987,510312,138140,08.07.11,09.07.14
48989,524341,103960,08.07.11,25.10.18
48992,476860,93939,11.07.11,03.07.15
48994,517533,113926,11.07.11,05.07.13
49009,561802,163819,12.07.11,09.07.14
49016,544949,160117,12.07.11,16.01.17
49017,506924,111981,12.07.11,25.10.18
49018,468482,85423,12.07.11,15.11.17
49023,548802,140579,13.07.11,06.09.16
49026,523366,168145,13.07.11,12.12.11
49027,410667,99462,13.07.11,09.03.21
49031,554046,140696,15.07.11,13.09.16
49035,489344,54698,18.07.11,13.09.16
49036,493270,40463,18.07.11,13.09.16
49042,526526,119735,18.07.11,17.05.18
49048,559231,140289,19.07.11,25.10.18
49049,467293,102113,19.07.11,04.10.17
49051,429482,137356,19.07.11,25.09.15
49064,436053,73460,20.07.11,06.07.15
49075,433998,107752,27.07.11,25.10.18
49076,434406,108238,27.07.11,31.08.20
49085,457203,128374,29.07.11,26.10.15
49093,500321,131553,29.07.11,28.09.16
49129,487995,107198,02.08.11,25.10.18
49133,408323,79078,02.08.11,20.02.18
49141,603154,174704,02.08.11,20.04.16
49147,503574,145114,02.08.11,05.07.13
49149,488168,55491,02.08.11,16.06.15
49171,455009,119738,03.08.11,03.07.12
49173,486615,98620,03.08.11,03.01.18
49175,513730,138061,03.08.11,15.02.19
49191,413584,80391,04.08.11,04.11.16
49193,461032,124835,04.08.11,22.01.20
49203,439163,109929,05.08.11,25.10.18
49208,443242,40245,05.08.11,03.02.20
49209,455250,70432,05.08.11,24.05.12
49212,393143,102208,08.08.11,25.10.18
49215,438428,120674,08.08.11,16.06.16
49217,468901,80602,08.08.11,24.01.19
49218,394376,104540,08.08.11,25.10.18
49220,544861,125375,08.08.11,10.07.14
49225,405635,81196,09.08.11,12.02.18
49227,401598,43810,09.08.11,11.02.15
49228,409553,105939,09.08.11,15.06.20
49229,504497,140088,09.08.11,15.07.15
49230,512703,161871,09.08.11,02.03.21
49237,524059,128303,10.08.11,25.10.18
49239,523372,133221,10.08.11,25.10.18
49244,460937,105350,10.08.11,25.10.18
49259,580306,161543,11.08.11,08.06.20
49260,615129,156560,11.08.11,15.12.20
49261,575930,154515,11.08.11,25.10.18
49262,575870,138476,11.08.11,29.01.19
49266,545824,118432,11.08.11,28.11.16
49274,446403,133007,12.08.11,01.07.21
49275,519480,130852,16.08.11,02.02.18
49276,508721,123707,16.08.11,25.10.18
49278,552954,171654,16.08.11,12.01.21
49279,543114,105299,16.08.11,05.09.16
49283,519664,98314,16.08.11,23.10.14
49285,514095,122972,16.08.11,27.08.13
49287,438284,105024,16.08.11,25.10.18
49291,579672,177720,16.08.11,05.03.21
49293,464439,94452,17.08.11,07.02.18
49294,526335,114821,17.08.11,10.07.14
49295,586640,191246,17.08.11,20.10.16
49298,392582,44081,17.08.11,25.10.18
49303,527761,59115,17.08.11,12.02.18
49309,520305,84914,22.08.11,25.10.18
49313,526365,83860,22.08.11,25.10.18
49318,491011,106759,23.08.11,10.05.12
49319,498581,102822,23.08.11,11.02.19
49339,500760,123134,24.08.11,04.03.15
49340,481142,61844,24.08.11,05.03.21
49346,465707,105520,24.08.11,05.09.14
49351,440665,92522,24.08.11,10.03.17
49352,459842,99221,24.08.11,25.10.18
49353,465171,101051,24.08.11,19.09.17
49354,441183,95564,24.08.11,03.07.15
49358,459759,91445,24.08.11,18.06.20
49359,525932,123565,24.08.11,25.10.18
49361,482780,63974,24.08.11,04.03.21
49362,487717,47674,24.08.11,25.10.18
49364,484475,48300,24.08.11,16.09.16
49365,483264,106192,24.08.11,26.10.16
49367,549637,160942,24.08.11,06.10.11
49368,521685,59786,24.08.11,23.05.19
49369,534920,101453,24.08.11,25.10.18
49371,553070,152440,24.08.11,01.09.20
49389,444065,124982,24.08.11,15.07.15
49391,473976,109553,24.08.11,31.07.19
49395,504484,65518,24.08.11,25.10.18
49405,422700,66989,25.08.11,25.10.18
49411,502952,126473,25.08.11,09.02.17
49414,516079,74401,25.08.11,25.10.18
49418,559273,160675,26.08.11,06.03.19
49421,514710,40165,29.08.11,25.10.18
49422,499935,143094,29.08.11,06.09.16
49425,404995,74666,29.08.11,09.07.13
49431,521138,95616,31.08.11,09.07.14
49433,398593,100839,31.08.11,25.10.18
49436,444203,104170,31.08.11,25.01.16
49447,548910,150700,05.09.11,27.03.17
49449,438091,130969,07.09.11,07.02.20
49452,471661,93345,14.09.11,15.12.20
49455,533790,77554,14.09.11,09.07.14
49457,500085,109945,14.09.11,30.01.18
49458,546539,107827,14.09.11,25.10.18
49460,575069,133713,14.09.11,19.02.18
49466,423222,110652,15.09.11,18.10.16
49472,467387,118057,19.09.11,10.07.14
49476,410293,99273,21.09.11,25.10.18
49481,539492,108498,22.09.11,02.04.15
49487,486455,111067,26.09.11,25.05.12
49488,438136,108527,26.09.11,04.11.16
49521,437785,109784,03.10.11,05.03.21
49529,496908,76453,04.10.11,16.09.16
49551,454062,93904,14.10.11,07.04.14
49553,429308,117595,21.10.11,08.07.14
49557,467216,90414,24.10.11,08.11.18
49574,550045,148803,25.10.11,16.03.21
49577,506594,151313,26.10.11,29.08.16
49579,519605,68419,27.10.11,04.07.18
49583,469135,120093,27.10.11,30.11.16
49584,426974,147752,27.10.11,17.01.20
49593,587045,171986,02.11.11,09.07.14
49597,396384,42461,03.11.11,25.10.18
49599,577640,151542,03.11.11,03.12.20
49601,574510,160634,03.11.11,04.04.17
49621,480738,118028,11.11.11,05.03.21
49625,573686,149667,14.11.11,30.01.20
49627,436997,85182,16.11.11,05.09.16
49631,437296,103557,18.11.11,03.03.20
49647,500838,126146,23.11.11,11.02.19
49652,531501,109641,28.11.11,04.02.19
49653,531292,110660,28.11.11,21.08.15
49660,475865,106924,30.11.11,09.03.20
49667,515237,166387,06.12.11,16.02.18
49677,435673,135357,09.12.11,10.08.15
49685,556266,140162,12.12.11,08.01.19
49699,456630,99022,16.12.11,25.10.18
49701,558154,171364,16.12.11,27.02.17
49707,522665,97375,19.12.11,22.08.18
49713,547040,157155,20.12.11,09.07.20
49755,556248,140156,23.01.12,09.05.12
49765,408550,47422,24.01.12,26.02.20
49766,408394,47550,24.01.12,26.02.20
49767,546199,141135,24.01.12,05.01.21
49803,519507,71786,25.01.12,09.09.16
49809,482122,85789,25.01.12,25.10.18
49817,400460,115686,25.01.12,01.04.15
49833,533950,90628,27.01.12,02.09.16
49835,397396,41862,27.01.12,22.05.19
49839,558818,132101,27.01.12,04.04.17
49843,503412,67809,27.01.12,05.01.21
49847,408535,81191,31.01.12,18.01.18
49849,607178,160384,31.01.12,09.02.18
49871,575471,171546,02.02.12,04.05.16
49879,442971,75492,03.02.12,13.11.17
49889,457280,109178,10.02.12,07.11.17
49890,475756,98478,10.02.12,07.11.17
49901,494402,101050,15.02.12,06.07.15
49909,540937,160971,21.02.12,09.07.14
49919,405633,115082,24.02.12,21.09.16
49921,496904,139651,24.02.12,16.02.18
49935,396265,38063,29.02.12,13.02.14
49941,506269,111928,29.02.12,24.07.12
49945,597060,163550,05.03.12,11.11.16
49968,443685,119526,08.03.12,05.02.16
49993,545664,160635,21.03.12,29.08.16
49997,549683,144131,21.03.12,25.10.18
50009,498742,134519,22.03.12,12.12.20
50018,503388,68311,23.03.12,14.07.14
50025,459879,127882,27.03.12,22.01.20
50027,477702,44730,28.03.12,25.10.18
50029,423928,131168,28.03.12,21.12.17
50049,568163,173078,29.03.12,09.07.14
50051,466971,110258,29.03.12,13.09.16
50061,530370,118452,04.04.12,20.05.13
50069,506326,160550,06.04.12,25.10.18
50077,578036,163150,06.04.12,25.09.18
50087,577409,150788,11.04.12,14.04.14
50101,520228,120560,12.04.12,13.12.17
50108,522619,99970,12.04.12,23.10.14
50109,531702,124877,12.04.12,13.01.21
50129,394891,37903,16.04.12,01.12.17
50141,526539,74785,16.04.12,05.05.20
50145,461277,109727,16.04.12,03.01.17
50155,496925,89018,19.04.12,22.01.18
50157,520398,113276,19.04.12,07.12.18
50163,519710,71974,19.04.12,08.06.20
50168,545518,109003,19.04.12,01.09.16
50169,530770,87161,20.04.12,09.07.14
50171,593694,140851,20.04.12,23.07.12
50173,509061,138659,23.04.12,19.07.12
50190,453289,111500,24.04.12,05.03.21
50191,600036,160770,24.04.12,27.03.20
50209,423670,142214,26.04.12,24.08.16
50213,516950,97957,26.04.12,20.11.17
50229,398072,83648,04.05.12,04.02.19
50233,514677,73353,04.05.12,02.04.20
50259,415146,37507,09.05.12,08.01.18
50263,577526,166842,10.05.12,04.05.16
50265,418643,81862,10.05.12,25.10.18
50272,405642,80276,11.05.12,17.05.12
50276,528452,78488,15.05.12,25.10.18
50277,493376,52889,15.05.12,09.12.14
50279,391985,107092,15.05.12,08.08.13
50280,391985,107092,15.05.12,08.08.13
50283,532106,87409,16.05.12,02.09.16
50295,520343,51171,29.05.12,17.10.17
50296,460102,103434,29.05.12,09.09.16
50297,506158,136320,29.05.12,10.01.19
50298,487430,106399,29.05.12,25.10.18
50309,549390,148658,30.05.12,05.03.21
50310,548424,149103,30.05.12,05.03.21
50327,551760,171485,31.05.12,25.10.18
50331,543096,141036,01.06.12,31.03.21
50338,434017,140403,01.06.12,04.02.16
50339,492751,55285,01.06.12,09.07.15
50349,546396,114020,04.06.12,23.03.21
50351,517123,114685,04.06.12,06.07.15
50359,441143,101061,07.06.12,31.08.20
50387,481723,115197,12.06.12,25.10.18
50405,531647,118078,14.06.12,25.10.18
50409,404691,42423,15.06.12,26.06.14
50425,537767,96500,15.06.12,05.10.16
50427,394399,41624,18.06.12,08.01.20
50428,394479,41709,18.06.12,08.01.20
50433,493987,127969,18.06.12,28.09.15
50440,496596,132753,18.06.12,25.10.18
50447,422476,101222,20.06.12,11.02.20
50449,499204,133923,20.06.12,02.11.16
50450,496241,139042,20.06.12,02.11.16
50451,398082,44784,20.06.12,18.05.15
50453,550733,123420,21.06.12,22.06.21
50455,489201,115301,21.06.12,09.07.15
50472,490864,56318,26.06.12,25.10.18
50473,483085,85687,26.06.12,25.10.18
50485,547890,94673,27.06.12,21.10.16
50487,524421,96435,27.06.12,10.05.17
50488,531991,102704,27.06.12,17.01.18
50500,436610,98794,28.06.12,26.11.20
50505,523110,49336,29.06.12,20.11.17
50507,435907,63818,29.06.12,27.01.20
50511,489800,60876,29.06.12,25.10.18
50513,552877,133121,29.06.12,29.03.17
50531,435620,123158,06.07.12,25.10.18
50534,550648,96313,06.07.12,06.07.15
50557,546791,116630,11.07.12,29.08.16
50559,526671,100671,12.07.12,04.02.20
50561,562170,165857,12.07.12,03.04.17
50571,473709,100668,12.07.12,25.10.18
50575,418900,148035,12.07.12,18.06.18
50577,452578,111546,12.07.12,23.01.20
50598,521762,110475,17.07.12,12.02.18
50609,538190,154894,17.07.12,02.02.18
50612,469288,123913,17.07.12,04.04.17
50615,500367,90405,17.07.12,06.03.17
50617,438130,70585,17.07.12,09.07.14
50631,587794,179247,19.07.12,10.12.18
50635,492823,129249,19.07.12,13.09.16
50637,484962,100612,19.07.12,05.03.21
50639,438694,113395,20.07.12,10.07.13
50642,487244,133639,20.07.12,09.07.13
50666,547921,150720,26.07.12,19.02.19
50672,561817,161344,30.07.12,04.12.20
50676,433073,141908,31.07.12,06.07.20
50693,414278,73213,06.08.12,31.08.16
50694,394609,36145,06.08.12,07.12.16
50695,396375,34927,06.08.12,07.12.16
50707,419126,75402,10.08.12,09.10.13
50712,491537,83586,10.08.12,05.02.18
50735,544053,82974,21.08.12,07.02.18
50738,574931,131042,21.08.12,25.10.18
50760,497482,85896,27.08.12,14.09.16
50763,616466,153421,27.08.12,04.09.20
50784,399234,89295,27.08.12,04.09.20
50793,592360,156698,27.08.12,14.09.16
50797,396892,83051,27.08.12,04.09.20
50806,400832,88180,27.08.12,14.09.16
50836,552145,97498,27.08.12,14.09.16
50860,397671,83592,27.08.12,14.09.16
50865,512324,111308,27.08.12,04.03.13
50867,400489,83187,27.08.12,14.09.16
50871,611711,161797,27.08.12,14.09.16
50876,529858,130139,27.08.12,14.09.16
