LOKACIJA_IZH,Y,X,LOKACIJA_DEST,Y_DEST,X_DEST,DATE_MOVE
72797,396085,91274,31939,396104,91267,15.11.18
62283,397994,96539,31939,396104,91267,03.05.16
65956,529823,108225,31943,548976,150648,24.04.20
71455,480484,103453,33156,488354,91388,28.06.18
70435,594273,171246,33156,488354,91388,19.05.18
64076,429253,57857,33160,487114,90021,07.06.16
81884,506147,86317,33161,479879,90954,13.08.21
79190,506151,86332,33161,479879,90954,07.08.20
74809,506151,86332,33161,479879,90954,06.07.19
73278,506151,86332,33161,479879,90954,22.05.19
71342,506151,86332,33161,479879,90954,25.06.18
67887,506151,86332,33161,479879,90954,04.07.17
64384,506151,86332,33161,479879,90954,06.07.16
70433,577896,179508,33167,485592,90353,18.05.18
67583,520349,61929,33167,485592,90353,11.07.17
59554,577896,179508,33167,485592,90353,26.05.15
58835,482724,97422,33167,485592,90353,09.07.15
56285,577896,179508,33167,485592,90353,25.05.14
53927,462468,90331,33167,485592,90353,23.08.13
56145,400903,85298,33176,485548,91877,05.06.15
39685,484600,93278,33176,485548,91877,02.05.12
74456,506151,86332,33177,479579,90393,06.07.19
71341,506151,86332,33177,479579,90393,25.06.18
67886,506151,86332,33177,479579,90393,04.07.17
64386,506151,86332,33177,479579,90393,06.07.16
60600,506151,86332,33177,479579,90393,13.07.15
59452,600378,170847,33177,479579,90393,24.05.15
56359,600378,170847,33177,479579,90393,22.05.14
77275,399945,83834,33180,487276,88465,16.05.20
78851,477824,100125,33180,487276,88465,14.07.20
75203,477824,100125,33180,487276,88465,12.07.19
74116,595733,170181,33180,487276,88465,30.05.19
70236,595734,170182,33180,487276,88465,19.05.18
68044,480484,103453,33180,487276,88465,10.07.17
67075,487272,88523,33180,487276,88465,19.07.17
56350,595734,170182,33180,487276,88465,23.05.15
56350,595734,170182,33180,487276,88465,22.05.14
59445,595734,170182,33182,488027,89973,23.05.15
56314,595734,170182,33182,488027,89973,23.05.14
78456,587425,148120,33209,595470,147028,30.10.20
73336,597282,139391,33209,595470,147028,16.05.19
37383,538951,146945,33209,595470,147028,11.07.12
62320,599396,140933,33209,595470,147028,11.05.16
62320,599396,140933,33209,595470,147028,05.05.18
50907,594648,139647,33209,595470,147028,26.10.18
50907,594648,139647,33209,595470,147028,28.10.19
37373,533771,143745,33209,595470,147028,29.08.13
57068,538872,146846,33210,596452,141029,24.07.14
37381,538071,147085,33210,596452,141029,11.07.12
37373,533771,143745,33210,596452,141029,29.08.13
57073,538544,148066,33211,596639,139449,24.07.14
60327,550929,127536,33211,596639,139449,25.07.15
37388,536871,149845,33211,596639,139449,11.07.12
37373,533771,143745,33211,596639,139449,29.08.13
40459,516891,121420,30714,513960,122879,29.05.19
77286,494670,72911,30715,471957,111008,27.06.20
67835,478755,104404,30715,471957,111008,06.07.17
67834,478675,104472,30715,471957,111008,06.07.17
59189,401842,82496,30715,471957,111008,10.10.15
81851,432090,81386,30719,411958,79843,19.09.21
80958,425053,78060,30720,412253,80394,19.09.21
70451,432180,55369,30720,412253,80394,30.05.18
81852,432090,81386,30721,412253,80394,19.09.21
74745,392962,121700,30721,412253,80394,11.09.19
75789,432090,81386,30721,412253,80394,11.09.19
75787,425053,78060,30721,412253,80394,11.09.19
75786,425053,78060,30721,412253,80394,11.09.19
74747,474883,98345,30721,412253,80394,11.09.19
70449,432180,55369,30721,412253,80394,30.05.18
81853,425053,78060,30722,411912,79786,19.09.21
81854,432090,81386,30723,411904,79869,19.09.21
75050,460491,85714,30733,464189,117360,28.09.19
72009,460491,85713,30733,464189,117360,08.10.18
75048,479225,103360,30734,468339,108060,24.08.19
67956,479225,103360,30734,468339,108060,10.07.17
77128,384961,95996,30753,396168,108264,10.05.20
76726,384961,95996,30753,396168,108264,10.04.20
62842,384961,95996,30753,396168,108264,20.05.16
62842,384961,95996,30753,396168,108264,25.05.16
55869,384961,95996,30753,396168,108264,07.05.14
48891,389957,103600,30753,396168,108264,18.03.16
48891,389957,103600,30753,396168,108264,18.03.16
48891,389957,103600,30753,396168,108264,21.02.19
48891,389957,103600,30753,396168,108264,19.04.21
44701,411855,105295,30753,396168,108264,02.04.12
44701,411855,105295,30753,396168,108264,21.03.13
44701,411855,105295,30753,396168,108264,22.10.14
44701,411855,105295,30753,396168,108264,16.10.15
44701,411855,105295,30753,396168,108264,21.09.17
44701,411855,105295,30753,396168,108264,17.10.16
44701,411855,105295,30753,396168,108264,13.09.18
41700,413499,119324,30753,396168,108264,02.04.12
32297,591893,175707,30770,583283,185201,06.04.12
32297,591893,175707,30770,583283,185201,24.03.17
48351,544054,115726,30778,505545,134105,30.03.17
40436,524433,125383,30778,505545,134105,06.04.19
40436,524433,125383,30778,505545,134105,12.04.21
81649,474208,98494,31988,439117,46573,10.07.21
81602,426264,41347,31988,439117,46573,10.07.21
72906,394583,41487,32033,433248,42980,31.08.19
38386,441788,73791,32033,433248,42980,31.08.19
70262,555565,100272,32040,507717,78303,15.05.18
67911,523167,60631,32040,507717,78303,17.07.17
60642,477015,98565,32681,432160,75160,10.07.15
59238,408580,81508,32681,432160,75160,23.05.15
59237,389464,97339,32681,432160,75160,23.05.15
56030,399151,72038,32682,430527,71009,12.05.14
56030,399151,72038,32683,435224,75856,11.05.14
78314,564513,147530,32728,457506,129052,30.06.20
55699,597038,167015,32736,433103,130966,08.08.14
47805,494287,156685,32750,492468,154474,26.04.12
60997,430799,136062,32754,412421,51881,03.09.15
61820,410014,48876,32754,412421,51881,16.05.16
58092,435001,134858,32754,412421,51881,10.09.14
32751,430895,136203,32754,412421,51881,30.09.16
40436,524433,125383,30818,534233,119254,22.04.21
66000,406831,84623,30823,454120,75393,16.05.17
76400,395457,99156,30833,394954,105258,04.04.20
49816,442045,98642,30835,450612,79006,10.04.20
57201,413745,87762,30843,398585,109211,24.06.15
34066,510162,154676,30855,504128,162448,30.04.14
32089,508899,69783,32088,508409,75211,08.04.20
30564,569597,170004,32100,581863,144670,04.04.19
38895,543062,154352,32109,585938,140478,09.09.13
38895,543062,154352,32109,585938,140478,18.07.16
38895,543062,154352,32109,585938,140478,28.07.15
38895,543062,154352,32109,585938,140478,06.07.18
38895,543062,154352,32109,585938,140478,12.07.19
38895,543062,154352,32109,585938,140478,13.07.20
38895,543062,154352,32109,585938,140478,17.07.21
81246,540347,153903,32110,591816,138608,20.07.21
38895,543062,154352,32112,584284,139832,09.09.13
38895,543062,154352,32112,584284,139832,16.07.16
38895,543062,154352,32112,584284,139832,23.07.15
38895,543062,154352,32112,584284,139832,07.07.18
38895,543062,154352,32112,584284,139832,11.07.19
38895,543062,154352,32112,584284,139832,14.07.20
38895,543062,154352,32112,584284,139832,15.07.21
64271,536977,139813,32125,588638,144971,15.07.16
62322,599258,139606,32125,588638,144971,11.05.16
60388,536977,139813,32125,588638,144971,25.07.15
73062,396984,41414,30902,501477,160978,16.06.19
59674,512322,151884,30902,501477,160978,18.08.15
78656,539253,157187,30907,504922,155354,14.08.21
73114,592250,173109,30907,504922,155354,05.06.19
62852,536180,156065,30907,504922,155354,12.08.19
59674,512322,151884,30907,504922,155354,04.09.19
59674,512322,151884,30907,504922,155354,06.10.20
42449,494104,91528,30907,504922,155354,03.06.20
30909,511661,150592,30907,504922,155354,17.05.15
76878,592250,173109,30909,511661,150592,15.05.20
76877,592250,173109,30909,511661,150592,15.05.20
81072,563608,155428,30918,598810,163616,16.08.21
55245,597923,154007,30918,598810,163616,19.04.20
38351,526697,154874,30921,606076,169729,07.08.18
38336,532864,153131,30921,606076,169729,07.08.18
80987,531161,155834,30926,602376,156343,29.07.21
78080,531161,155834,30926,602376,156343,31.07.20
74568,531161,155834,30926,602376,156343,30.07.19
71375,531162,155834,30926,602376,156343,16.08.18
67539,531162,155834,30926,602376,156343,10.08.17
38333,531192,155895,30926,602376,156343,19.08.13
55836,490767,150136,30931,508090,162633,10.07.17
59674,512322,151884,30933,506876,160063,28.08.19
31623,539627,159762,30933,506876,160063,15.05.15
75710,457901,85557,32143,453993,116190,26.08.19
74124,592474,169929,32143,453993,116190,07.06.19
72058,457901,85557,32143,453993,116190,25.08.18
68300,443793,108073,32143,453993,116190,01.08.17
65278,553037,141279,32143,453993,116190,12.09.16
43118,441135,108331,32143,453993,116190,03.08.15
43118,441135,108331,32143,453993,116190,25.07.16
43118,441135,108331,32143,453993,116190,26.08.20
43118,441135,108331,32143,453993,116190,25.08.21
34938,503649,132041,32178,474736,119064,05.05.21
56298,414298,78520,32187,466040,112297,14.05.14
57875,459139,89990,32187,466040,112297,02.08.14
57874,459139,89990,32187,466040,112297,02.08.14
56299,414298,78520,32187,466040,112297,14.05.14
38614,450155,68448,32187,466040,112297,10.08.16
38614,450155,68448,32187,466040,112297,10.08.16
71952,462412,88500,32189,465838,113634,21.08.18
67668,479964,102404,32189,465838,113634,11.07.17
60278,462412,88500,32189,465838,113634,14.08.15
59397,596124,173632,32189,465838,113634,29.05.15
58007,462412,88500,32189,465838,113634,31.07.14
54715,459214,88801,32189,465838,113634,05.08.13
38617,451548,64899,32189,465838,113634,25.08.16
66851,479954,126167,32192,466255,113494,18.07.17
59788,479821,126819,32192,466255,113494,07.08.15
57954,459139,89990,32192,466255,113494,02.08.14
67919,474328,104521,32193,466255,113494,18.07.17
59398,594222,174321,32193,466255,113494,14.08.15
57953,459139,89990,32193,466255,113494,02.08.14
60338,544230,108454,34685,528172,84769,11.04.21
48908,510098,70010,34687,520119,87033,25.10.12
40436,524433,125383,34691,526761,121521,02.04.20
39640,515700,93370,34693,539808,107270,28.03.12
74183,429189,57507,34714,500463,94967,12.06.19
73668,401271,87058,34714,500463,94967,07.05.19
63183,502369,81270,34722,507113,93477,10.04.19
34910,543600,122627,34740,502926,89520,25.05.20
40119,522221,113345,35947,519728,112226,27.03.19
48940,529906,87736,35991,534221,77083,30.05.12
48940,529906,87736,35991,534221,77083,05.06.13
48940,529906,87736,35991,534221,77083,05.06.13
48940,529906,87736,35991,534221,77083,30.05.14
48685,530449,87469,35991,534221,77083,30.05.12
48685,530449,87469,35991,534221,77083,04.06.13
48685,530449,87469,35991,534221,77083,30.05.14
41976,531295,85762,35991,534221,77083,05.06.13
41976,531295,85762,35991,534221,77083,30.05.14
35990,533420,86549,35991,534221,77083,30.05.12
35990,533420,86549,35991,534221,77083,03.06.13
49707,522665,97375,37293,525900,90196,09.04.14
33750,588021,164675,37320,548594,160448,26.04.15
78442,575910,152984,37326,581619,157124,27.07.20
73925,582953,164453,37326,581619,157124,31.05.19
73923,582953,164453,37326,581619,157124,31.05.19
69715,561572,175217,37326,581619,157124,04.05.18
61778,539577,164308,37326,581619,157124,27.07.20
81191,591070,156499,37328,576841,158852,18.08.21
49707,522665,97375,33556,524734,92833,19.04.13
31451,515843,93272,33556,524734,92833,07.04.14
49431,521138,95616,33559,520573,89784,09.04.14
70966,423484,63850,33586,415615,69550,05.10.18
67294,423484,63850,33586,415615,69550,28.09.17
64130,423484,63850,33586,415615,69550,12.10.16
60166,423484,63850,33586,415615,69550,02.10.15
56947,423484,63850,33586,415615,69550,06.10.14
54581,446662,61604,33586,415615,69550,22.08.13
41857,405134,71376,33599,412293,76928,18.04.15
41857,405134,71376,33599,412293,76928,22.04.16
41857,405134,71376,33599,412293,76928,25.04.16
56121,394088,83243,33607,415040,75478,02.06.14
56120,394088,83243,33608,424061,70001,02.06.14
78972,447562,110638,34767,438677,111243,21.08.20
77047,383012,96638,34767,438677,111243,20.05.20
74505,447562,110638,34767,438677,111243,14.08.19
71417,447562,110638,34767,438677,111243,05.07.18
77204,383012,96638,34768,438689,111248,18.05.20
70489,408513,67416,34768,438689,111248,16.05.18
81588,446242,115510,34770,441002,116523,26.07.21
76677,446242,111510,34770,441002,116523,17.07.20
75221,446242,111510,34770,441002,116523,31.07.19
74202,408512,67416,34770,441002,116523,05.06.19
71418,447562,110638,34770,441002,116523,15.07.18
71419,446242,111510,34770,441002,116523,15.07.18
70488,408513,67416,34770,441002,116523,16.05.18
68088,446242,111510,34770,441002,116523,19.07.17
59444,408781,67960,34770,441002,116523,26.05.15
56489,550871,94734,34770,441002,116523,26.05.14
76936,589705,165171,34786,480000,67011,11.05.20
75622,482616,56698,34786,480000,67011,25.10.19
74290,592744,188098,34786,480000,67011,08.06.19
43039,545435,112691,34787,447960,115652,29.06.13
43039,545435,112691,34787,447960,115652,22.06.15
43039,545435,112691,34787,447960,115652,24.06.16
43039,545435,112691,34787,447960,115652,16.06.17
43039,545435,112691,34787,447960,115652,16.06.17
43039,545435,112691,34787,447960,115652,08.06.18
43039,545435,112691,34787,447960,115652,24.06.19
43039,545435,112691,34787,447960,115652,11.06.21
43039,545435,112691,34787,447960,115652,29.08.20
73929,553276,97129,34791,447035,115187,03.06.19
75231,440758,109966,34791,447035,115187,27.09.19
71703,440758,109966,34791,447035,115187,03.09.18
70058,553276,97128,34791,447035,115187,24.05.18
59481,551460,88105,34791,447035,115187,23.05.15
54585,440758,109966,34791,447035,115187,20.08.13
43118,441135,108331,34791,447035,115187,12.10.15
43118,441135,108331,34791,447035,115187,10.09.16
43118,441135,108331,34791,447035,115187,30.08.17
59211,388964,95673,34816,439818,119566,20.05.15
76037,449104,115453,34829,439215,111329,23.11.19
76036,449104,115453,34829,439215,111329,23.11.19
65276,553037,141279,34829,439215,111329,19.11.16
58117,553037,141279,34829,439215,111329,08.12.14
34840,474577,51715,34839,450604,114476,01.07.20
80548,387754,93549,34840,474577,51715,24.05.21
77107,388126,93062,34840,474577,51715,13.05.20
34839,450604,114476,34840,474577,51715,26.09.20
55542,539281,99482,36036,543058,92426,02.04.21
53339,552101,151157,36061,485574,137136,30.03.15
42054,496229,129580,36066,491010,131663,20.04.18
70992,520386,142650,36072,595331,153684,17.07.18
70989,520386,142650,36072,595331,153684,17.07.18
36417,545121,151015,36072,595331,153684,17.07.18
80857,544892,151201,36074,595331,153684,25.07.21
80822,520294,142695,36074,595331,153684,25.07.21
78661,520294,142695,36074,595331,153684,25.08.20
78660,544892,151201,36074,595331,153684,25.08.20
75435,544892,151201,36074,595331,153684,16.07.19
75434,544892,151201,36074,595331,153684,16.07.19
42930,546208,148111,37360,540879,149556,06.06.12
41733,549733,138115,37368,538791,143125,06.06.12
50907,594648,139647,37373,533771,143745,06.06.13
33210,596452,141029,37373,533771,143745,06.06.13
33209,595470,147028,37373,533771,143745,06.06.13
44149,563503,136970,37375,526781,147335,14.06.13
33210,596452,141029,37381,538071,147085,29.05.12
33211,596639,139449,37388,536871,149845,29.05.12
60857,398638,112241,33474,396440,88125,24.08.15
59953,427025,57526,33474,396440,88125,24.08.15
48961,562215,169795,33474,396440,88125,03.04.20
70378,527977,59794,33512,518020,55996,04.07.18
66792,527977,59794,33512,518020,55996,25.07.17
55941,514398,57534,33513,518183,59422,15.05.19
33514,515043,58186,33513,518183,59422,27.04.17
33514,515043,58186,33513,518183,59422,30.07.19
32239,525551,57524,33514,515043,58186,06.06.19
78380,525451,101210,33538,524992,97877,05.08.20
77002,385019,99307,34842,451878,116999,18.05.20
74009,591827,173940,34842,451878,116999,03.06.19
70382,591827,173940,34842,451878,116999,16.05.18
68143,481566,105426,34842,451878,116999,10.07.17
63648,434080,82232,34842,451878,116999,16.06.16
60723,481566,105426,34842,451878,116999,20.07.15
59113,385019,99307,34842,451878,116999,19.05.15
56495,595720,176345,34842,451878,116999,23.05.14
55599,462540,96560,34842,451878,116999,01.09.17
32083,509185,70730,34842,451878,116999,05.04.17
32043,513328,71586,34842,451878,116999,17.04.15
30672,550549,85636,34842,451878,116999,01.04.15
59682,596125,173094,34845,437274,112576,20.05.15
49797,431419,108526,34845,437274,112576,24.04.16
42003,619061,150044,34846,446103,110917,18.04.15
56492,592769,174338,34847,446103,110917,23.05.14
56491,592769,174338,34847,446103,110917,23.05.14
62948,386076,95576,34848,446173,113446,23.05.16
69094,386059,95635,34850,440982,110752,21.05.19
56058,386076,95576,34850,440982,110752,14.05.14
56059,386076,95576,34851,440982,110752,14.05.14
68020,389859,106667,34858,439967,113425,06.07.17
66864,435320,83443,34858,439967,113425,06.07.17
64812,433552,128521,34858,439967,113425,25.07.16
64497,389859,106667,34858,439967,113425,22.07.16
43039,545435,112691,34858,439967,113425,25.06.14
55363,460589,123625,34865,436712,117037,10.04.18
60826,400494,115150,34870,405033,71403,15.10.15
57232,386127,102596,34870,405033,71403,02.10.14
