CEBELNJAK_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
34101,507424,156558,01.03.05,
34102,379713,125296,01.03.05,14.11.18
34103,383005,125205,01.03.05,
34104,515783,145002,01.03.05,
34105,379280,122782,01.03.05,
34106,509633,145321,01.03.05,
34107,378989,126031,01.03.05,
34108,517874,146630,01.03.05,29.09.10
34109,503176,154680,01.03.05,
34110,514353,146334,01.03.05,19.08.08
34111,517018,145192,01.03.05,
34113,379193,122910,01.03.05,28.02.12
34114,509965,150844,01.03.05,12.10.10
34115,402789,114494,01.03.05,
34116,514182,148418,01.03.05,
34117,513524,147183,01.03.05,
34119,402837,113805,01.03.05,
34120,515717,144928,01.03.05,
34121,517084,142735,01.03.05,
34122,402268,113026,01.03.05,
34123,503199,147003,01.03.05,09.10.07
34124,402554,110016,01.03.05,
34125,408959,100453,01.03.05,10.12.19
34126,503771,150276,01.03.05,
34127,508077,151867,01.03.05,
34128,506237,148010,01.03.05,
34129,503784,149227,01.03.05,
34130,503670,149249,01.03.05,
34131,510011,148257,01.03.05,15.07.09
34132,515923,143397,01.03.05,19.01.21
34133,506423,151859,01.03.05,25.10.18
34134,508064,144633,01.03.05,09.05.12
34135,516829,141071,01.03.05,
34136,505039,151261,01.03.05,
34137,520576,140820,01.03.05,
35478,520579,48054,08.03.05,
35479,507192,110524,08.03.05,05.05.20
35480,503888,114157,08.03.05,
35481,510370,46663,08.03.05,
35482,507052,111372,08.03.05,02.06.15
35483,549311,90795,08.03.05,26.03.08
35484,506229,115161,08.03.05,
35485,553855,97548,08.03.05,07.10.10
35486,506743,114250,08.03.05,09.03.12
35487,549843,96233,08.03.05,
35488,547931,95052,08.03.05,
35489,443182,40498,08.03.05,28.12.15
35490,443065,46373,08.03.05,28.12.15
35491,438583,51805,08.03.05,
35494,446926,43170,08.03.05,
35495,442400,46738,08.03.05,
35496,436566,53562,08.03.05,02.07.18
35497,441606,47656,08.03.05,
35498,441541,47472,08.03.05,17.06.10
35501,437659,67759,08.03.05,
35502,513509,119083,08.03.05,21.09.11
35503,434689,42023,08.03.05,29.02.16
35504,430764,141380,08.03.05,
35505,431213,140884,08.03.05,
35506,417046,132343,08.03.05,
35507,471334,82812,08.03.05,
35508,473272,87807,08.03.05,06.11.14
35509,439871,87498,08.03.05,19.11.09
35510,439884,87431,08.03.05,21.03.12
35511,438424,87915,08.03.05,20.03.12
35513,443406,84553,08.03.05,12.04.10
35514,437924,93924,08.03.05,25.10.18
35515,441149,87477,08.03.05,20.03.12
35516,433112,88379,08.03.05,
35517,436272,89372,08.03.05,
35518,436205,88770,08.03.05,
35519,436744,86784,08.03.05,25.10.18
35520,436310,93699,08.03.05,07.03.12
35522,433390,88772,08.03.05,
35523,440940,86172,08.03.05,
35524,434088,93841,08.03.05,
35525,431328,87820,08.03.05,
35526,438522,87986,08.03.05,19.03.12
35527,440829,84932,08.03.05,
35528,438294,86604,08.03.05,
35530,438349,86168,08.03.05,30.03.11
35531,437718,86803,08.03.05,
35532,437472,89411,08.03.05,29.10.08
35534,440625,86978,08.03.05,25.10.18
35536,439328,88302,08.03.05,20.03.12
35537,440810,85990,08.03.05,
35538,442766,81053,08.03.05,
35539,442705,81004,08.03.05,05.03.21
35540,433668,87823,08.03.05,
35541,436517,93061,08.03.05,
35542,443595,79534,08.03.05,
35543,437411,91187,08.03.05,
35545,436072,89611,08.03.05,
35546,436090,84269,08.03.05,
35547,435688,94080,08.03.05,22.10.12
35548,398789,44932,08.03.05,04.07.13
35549,438394,87914,08.03.05,
35550,439559,88943,08.03.05,
35551,386879,94282,08.03.05,14.02.12
35552,386928,94338,08.03.05,
35553,448505,122592,08.03.05,
35554,384116,98475,08.03.05,26.01.18
35555,384383,99646,08.03.05,
36743,496287,155765,14.03.05,
36744,495737,155782,14.03.05,15.07.19
36745,499209,157112,14.03.05,02.10.08
36746,499199,157114,14.03.05,
36758,485428,147723,14.03.05,03.07.15
36759,500742,152512,14.03.05,22.08.13
36760,498486,156714,14.03.05,
36762,497831,156647,14.03.05,
36763,511304,148994,14.03.05,
36764,499248,153434,14.03.05,07.09.21
36765,499153,153291,14.03.05,
36766,499588,151717,14.03.05,
36767,499902,139078,14.03.05,
36768,503714,138121,14.03.05,
36769,503591,137380,14.03.05,14.07.09
36770,503556,137443,14.03.05,
36771,501448,140151,14.03.05,
36772,511821,133801,14.03.05,
36787,509975,137640,14.03.05,
36788,501648,140110,14.03.05,06.07.15
36789,508796,134640,14.03.05,25.10.18
36790,503619,142486,14.03.05,
36792,503688,144073,14.03.05,
36793,510514,142579,14.03.05,
36796,502713,135973,14.03.05,16.11.16
36797,504821,140324,14.03.05,
36807,503058,136636,14.03.05,07.03.17
36808,503971,135221,14.03.05,
36809,504030,134988,14.03.05,01.12.09
36815,498937,139980,14.03.05,25.10.18
36816,504755,139588,14.03.05,25.10.18
36817,504691,140068,14.03.05,
36819,505141,140919,14.03.05,
38115,443452,91867,17.03.05,12.01.11
38118,396456,97138,17.03.05,
38119,392984,103267,17.03.05,
38121,390255,100948,17.03.05,22.03.18
38122,403178,93877,17.03.05,22.03.18
38123,413985,114139,17.03.05,
38127,394284,84749,17.03.05,
38129,530404,135942,17.03.05,
38130,530833,138825,17.03.05,28.06.12
38131,529289,140166,17.03.05,
38132,420921,112880,17.03.05,
38133,411385,105655,17.03.05,
38134,395575,92793,17.03.05,
38135,395123,93417,17.03.05,06.07.15
38136,395347,91059,17.03.05,
38200,509188,81804,17.03.05,
38201,511225,75919,17.03.05,
34214,500763,85514,02.03.05,10.06.15
34215,503101,84532,02.03.05,
34218,505764,86398,02.03.05,02.09.16
34219,504530,85791,02.03.05,17.03.08
34220,496354,88051,02.03.05,02.07.12
34221,542883,140055,02.03.05,07.02.18
34222,544684,141494,02.03.05,
34223,503414,83901,02.03.05,
34224,498685,86562,02.03.05,
34225,507281,84764,02.03.05,28.03.19
34226,552200,140165,02.03.05,03.07.15
34227,495830,90052,02.03.05,
34228,539816,138541,02.03.05,
34229,539078,140761,02.03.05,
34230,500382,82082,02.03.05,
34231,502538,80965,02.03.05,
34233,500448,85452,02.03.05,28.10.10
34234,500700,81823,02.03.05,
34235,500715,81838,02.03.05,
34236,512975,34610,02.03.05,
34237,501126,83315,02.03.05,
34238,499035,85584,02.03.05,
34239,492714,87960,02.03.05,
34240,516102,37125,02.03.05,16.12.20
34241,510329,34609,02.03.05,
34242,518198,37881,02.03.05,
34243,514456,32586,02.03.05,
34244,512183,32712,02.03.05,
34245,513878,34728,02.03.05,
34247,514463,38249,02.03.05,
34248,522462,36088,02.03.05,
34249,523366,35795,02.03.05,19.03.09
34250,520103,35648,02.03.05,
34251,519778,36282,02.03.05,
34252,491093,81190,02.03.05,
34253,492588,83213,02.03.05,
34254,496019,85102,02.03.05,
34255,497009,85806,02.03.05,10.09.13
34256,480955,83728,02.03.05,
34257,491369,83676,02.03.05,10.09.13
34258,492253,83449,02.03.05,07.02.12
34259,492509,83134,02.03.05,
34260,500882,80619,02.03.05,21.12.20
34261,495193,88228,02.03.05,
34262,495074,88201,02.03.05,
34263,514178,133609,02.03.05,
34264,513709,133243,02.03.05,08.06.21
34265,511185,134374,02.03.05,26.08.10
34266,447031,133623,02.03.05,
34267,449573,139235,02.03.05,
34269,444447,135463,02.03.05,
34270,444551,132592,02.03.05,15.06.21
34271,444395,135912,02.03.05,
34272,450256,140339,02.03.05,
34273,446143,131267,02.03.05,
34274,447879,137341,02.03.05,
34275,450360,136415,02.03.05,
34276,445263,135059,02.03.05,15.11.11
34277,445719,138990,02.03.05,08.12.11
34278,446574,133408,02.03.05,
34279,445008,136077,02.03.05,03.04.12
34280,445713,138997,02.03.05,
34282,442885,135635,02.03.05,
34283,513944,133427,02.03.05,07.04.17
34287,446098,134243,02.03.05,
34289,448287,133888,02.03.05,07.12.11
34290,444469,133610,02.03.05,
34291,445406,135574,02.03.05,
35558,394434,106601,08.03.05,29.07.15
35559,438874,86757,08.03.05,
35560,438485,87944,08.03.05,14.09.16
35561,442663,81039,08.03.05,
35562,436376,85146,08.03.05,
35563,438797,87344,08.03.05,11.11.16
35564,438754,87401,08.03.05,
35565,437980,85070,08.03.05,19.07.18
35566,433388,87857,08.03.05,04.01.10
35567,436098,84870,08.03.05,
35568,521979,155522,08.03.05,
35569,542790,158678,08.03.05,
35570,533119,156136,08.03.05,15.07.15
35571,532484,155836,08.03.05,15.07.15
35572,527699,156635,08.03.05,
35574,532696,156397,08.03.05,
35575,533411,154719,08.03.05,
35576,530880,155389,08.03.05,
35577,530699,155966,08.03.05,
35578,530001,154665,08.03.05,
35579,528266,155558,08.03.05,
35580,529309,155657,08.03.05,
35581,529280,154812,08.03.05,07.06.10
35582,529417,155060,08.03.05,06.07.15
35583,534193,156282,08.03.05,07.03.17
35584,534889,158101,08.03.05,18.12.18
35585,534061,155325,08.03.05,18.08.17
35586,527695,155649,08.03.05,
35587,524558,156098,08.03.05,
35588,481877,116466,08.03.05,
35589,477974,116883,08.03.05,21.02.12
35590,476515,115979,08.03.05,
35592,470064,109942,08.03.05,
35593,481215,116859,08.03.05,11.07.14
35594,475978,114343,08.03.05,
35595,488704,111682,08.03.05,15.03.12
35597,475778,118352,08.03.05,25.10.18
35598,384396,97200,08.03.05,16.10.07
35599,477172,112623,08.03.05,
35600,389612,98164,08.03.05,14.05.15
35601,476076,113687,08.03.05,
35602,393168,102258,08.03.05,25.10.10
35603,479242,116915,08.03.05,
35605,386401,93704,08.03.05,08.06.10
35606,477706,117372,08.03.05,
35607,476875,117215,08.03.05,
35608,394875,106267,08.03.05,02.02.12
35615,476844,113178,08.03.05,
35616,383694,94831,08.03.05,
35618,383808,94701,08.03.05,
35620,386888,100454,08.03.05,09.02.12
35621,385633,96997,08.03.05,09.02.12
35622,385612,96989,08.03.05,09.02.12
35624,384132,103019,08.03.05,
35625,385020,102941,08.03.05,
35626,385029,102954,08.03.05,
35627,470906,114067,08.03.05,25.10.18
35628,383920,102044,08.03.05,
35629,484766,116137,08.03.05,23.02.12
35630,475157,112890,08.03.05,25.10.18
35631,386464,93915,08.03.05,
35632,386087,94702,08.03.05,
36852,506310,140183,14.03.05,29.09.15
36857,506272,139436,14.03.05,08.06.10
36863,505968,139822,14.03.05,
36864,600019,154499,14.03.05,
36865,600018,154484,14.03.05,25.10.18
36866,477156,68914,14.03.05,20.07.18
36867,482361,63776,14.03.05,
36868,482108,64999,14.03.05,
36870,475967,69892,14.03.05,13.12.11
36871,481076,62534,14.03.05,
36872,483967,64521,14.03.05,
36873,477304,68705,14.03.05,
38202,519195,70301,17.03.05,
38204,508935,75842,17.03.05,19.02.08
38206,522621,78145,17.03.05,
38207,521508,81987,17.03.05,
38208,509967,63783,17.03.05,02.07.09
38209,509961,63881,17.03.05,02.07.09
38210,518661,67778,17.03.05,
38211,504363,69728,17.03.05,
38212,508710,64937,17.03.05,
34292,446036,131339,02.03.05,
34293,444614,132931,02.03.05,03.12.09
34294,442711,134563,02.03.05,19.11.13
34295,444692,132129,02.03.05,
34296,446106,134347,02.03.05,
34297,445170,134189,02.03.05,
34298,451523,137024,02.03.05,
34299,443910,133555,02.03.05,
34300,445166,134410,02.03.05,10.09.07
34301,512024,135211,02.03.05,
34302,445063,132580,02.03.05,29.10.13
34303,514869,133329,02.03.05,
34304,449842,136379,02.03.05,12.09.16
34305,513003,133975,02.03.05,24.10.16
34306,444526,133950,02.03.05,
34308,446153,132472,02.03.05,
34309,439860,129532,02.03.05,28.07.08
34311,517629,128709,02.03.05,10.11.15
34312,448197,132835,02.03.05,
34313,519566,129207,02.03.05,
34314,446199,134299,02.03.05,07.02.20
34315,522580,128066,02.03.05,21.12.20
34316,443936,133469,02.03.05,07.06.10
34317,446721,133795,02.03.05,28.02.12
34318,523416,128317,02.03.05,
34319,447492,133115,02.03.05,10.06.15
34320,447502,133127,02.03.05,10.06.15
34321,580255,138020,02.03.05,
34322,526789,130034,02.03.05,
34324,524785,134116,02.03.05,
34325,566792,128642,02.03.05,
34326,569221,132569,02.03.05,
34327,523618,134144,02.03.05,
34328,521846,134847,02.03.05,27.08.20
34329,564820,142073,02.03.05,
34331,521607,133420,02.03.05,
34333,565337,132715,02.03.05,
34334,565831,140960,02.03.05,
34335,563960,131983,02.03.05,24.01.12
34336,520968,129449,02.03.05,16.02.12
34337,563413,127929,02.03.05,02.06.08
34339,522359,134606,02.03.05,
34340,522284,128253,02.03.05,10.10.08
34341,567326,133821,02.03.05,25.01.12
34342,524639,128058,02.03.05,29.09.15
34343,522929,134158,02.03.05,
34345,565322,148438,02.03.05,
34346,521741,133607,02.03.05,15.07.09
34348,569832,136277,02.03.05,03.04.09
34349,568634,136247,02.03.05,06.10.08
34350,563506,140171,02.03.05,05.02.09
34351,521331,125476,02.03.05,10.09.20
34352,521582,126163,02.03.05,22.08.07
34356,524102,127053,02.03.05,
34357,570065,143885,02.03.05,
34358,564834,138725,02.03.05,
34359,564045,135061,02.03.05,13.02.20
34361,564390,137284,02.03.05,
34362,524908,127842,02.03.05,03.09.08
34363,564430,137344,02.03.05,19.07.18
34364,520136,128712,02.03.05,
34365,562885,144231,02.03.05,25.10.18
34366,519318,129261,02.03.05,02.03.09
34368,572873,135380,02.03.05,
34370,559424,140355,02.03.05,
35634,384424,98367,08.03.05,
35635,383706,98121,08.03.05,
35636,384192,96973,08.03.05,
35637,486552,115272,08.03.05,
35638,482033,115171,08.03.05,23.02.16
35641,476369,113522,08.03.05,
35642,469945,113476,08.03.05,24.10.08
35643,394314,106583,08.03.05,15.07.09
35644,395103,106858,08.03.05,
35645,395121,106877,08.03.05,17.02.12
35646,553028,135601,08.03.05,25.10.18
35648,386884,101395,08.03.05,
35650,386887,101390,08.03.05,14.02.12
35652,394302,104890,08.03.05,26.11.09
35653,394956,106182,08.03.05,
35654,394392,104573,08.03.05,02.09.10
35656,390982,101851,08.03.05,
35657,391835,103490,08.03.05,
35658,389643,99315,08.03.05,
35659,386629,102045,08.03.05,
35660,393837,105668,08.03.05,
35661,390212,96644,08.03.05,
35662,390639,107411,08.03.05,
35663,391954,107077,08.03.05,
35664,396272,107723,08.03.05,19.12.19
35666,394494,105470,08.03.05,
35667,396339,107812,08.03.05,19.04.12
35668,397227,108547,08.03.05,10.02.12
35669,398386,107623,08.03.05,25.10.18
35670,463121,91464,08.03.05,
35671,554619,156991,08.03.05,
35672,386175,101351,08.03.05,11.03.11
35673,555202,157563,08.03.05,04.08.20
35674,401430,108817,08.03.05,
35675,555295,155522,08.03.05,
35676,542610,164576,08.03.05,
35678,390505,101120,08.03.05,
35679,386191,97594,08.03.05,23.08.07
35680,548823,145903,08.03.05,
35681,549047,148115,08.03.05,
35682,386376,96613,08.03.05,14.03.08
35683,553673,157471,08.03.05,08.07.15
35685,555175,156851,08.03.05,21.12.17
35686,552875,157848,08.03.05,23.11.17
35687,602755,168836,08.03.05,07.10.08
35688,555658,157780,08.03.05,
35689,606021,173424,08.03.05,04.07.13
35690,550019,161042,08.03.05,
35691,606561,172589,08.03.05,
35692,607026,173541,08.03.05,
35693,603097,168393,08.03.05,05.04.18
35694,557346,158047,08.03.05,15.12.09
35695,557419,156553,08.03.05,15.12.09
35696,605973,173254,08.03.05,
35697,557097,156850,08.03.05,
35698,557134,156142,08.03.05,13.01.12
35699,517015,128856,08.03.05,
35701,495032,43062,08.03.05,
35702,543100,160108,08.03.05,
35703,552204,154633,08.03.05,12.02.20
35704,490538,53768,08.03.05,04.11.20
35705,488025,48380,08.03.05,08.07.20
35709,491513,55385,08.03.05,
35710,487713,57133,08.03.05,
35711,547853,160728,08.03.05,
36925,480871,60678,14.03.05,04.11.16
36926,479173,66173,14.03.05,09.07.14
36927,473594,67628,14.03.05,11.09.08
36955,547820,121384,14.03.05,
36956,551440,124064,14.03.05,25.03.11
36957,548229,122179,14.03.05,08.04.21
36958,546486,122953,14.03.05,
36967,578137,180734,14.03.05,
36968,589766,169185,14.03.05,
36969,578964,185911,14.03.05,
36970,579145,185363,14.03.05,07.12.07
36971,576651,182458,14.03.05,
36974,579346,183761,14.03.05,09.12.20
36975,554360,120873,14.03.05,03.06.21
36976,558300,121057,14.03.05,
37000,543129,162180,14.03.05,
37001,534403,152530,14.03.05,
37002,538197,155022,14.03.05,13.01.12
37003,537638,154922,14.03.05,
38303,520196,69481,17.03.05,27.01.12
38306,518709,73196,17.03.05,
38307,515326,78047,17.03.05,
38308,509396,71019,17.03.05,
38309,519435,75496,17.03.05,
38310,518527,72861,17.03.05,
38311,511300,74361,17.03.05,
38312,515047,75684,17.03.05,
38313,514678,76983,17.03.05,25.05.20
38314,514678,76983,17.03.05,
38315,514678,76983,17.03.05,28.03.17
38316,516441,76756,17.03.05,16.09.08
38317,509301,71339,17.03.05,
38318,517575,67776,17.03.05,
38319,517460,70556,17.03.05,
38321,512633,72256,17.03.05,13.06.08
38322,508447,65187,17.03.05,
38323,513357,78273,17.03.05,29.06.15
38324,508616,80042,17.03.05,
38325,508852,82176,17.03.05,03.04.13
38326,508851,82160,17.03.05,03.04.13
38327,512828,68673,17.03.05,
38365,513113,74673,17.03.05,
38366,512709,72387,17.03.05,
38367,508659,65184,17.03.05,25.01.12
38368,512187,78839,17.03.05,
38369,513581,73915,17.03.05,25.10.18
38370,507311,64434,17.03.05,
38371,516422,70241,17.03.05,
38372,518564,73196,17.03.05,18.06.10
38373,515937,74199,17.03.05,24.08.16
34371,520528,139508,02.03.05,
34372,565158,144128,02.03.05,
34374,520063,124067,02.03.05,
34375,562782,141013,02.03.05,
34376,521144,133507,02.03.05,
34377,567564,138799,02.03.05,
34378,559578,125463,02.03.05,26.01.18
34381,528817,130845,02.03.05,01.08.07
34382,501406,141018,02.03.05,
34383,527100,130430,02.03.05,
34384,506042,131592,02.03.05,
34386,504997,130239,02.03.05,25.10.18
34387,509701,135687,02.03.05,17.07.08
34388,508923,136202,02.03.05,11.03.11
34389,512395,136149,02.03.05,25.10.18
34390,518883,127989,02.03.05,
34391,520654,122105,02.03.05,
34392,524358,128761,02.03.05,23.09.13
34393,507898,134980,02.03.05,
34394,530109,126220,02.03.05,31.08.15
34395,512487,137346,02.03.05,03.07.15
34396,530468,137355,02.03.05,
34397,523575,138937,02.03.05,
34399,510909,136030,02.03.05,11.02.20
34400,522928,128796,02.03.05,
34401,510852,138273,02.03.05,31.01.18
34402,520491,130043,02.03.05,
34403,510089,135405,02.03.05,29.09.15
34405,510694,139237,02.03.05,
34406,521535,130657,02.03.05,14.02.12
34407,509531,136682,02.03.05,19.01.10
34408,522633,127102,02.03.05,
34409,508673,133206,02.03.05,
34410,524468,120742,02.03.05,
34411,527419,130215,02.03.05,06.02.18
34412,514119,114153,02.03.05,
34413,523205,136014,02.03.05,
34414,513568,137111,02.03.05,
34415,503730,134652,02.03.05,22.08.18
34416,507695,140696,02.03.05,
34417,507203,139948,02.03.05,
34418,505405,135834,02.03.05,05.05.08
34419,509440,134007,02.03.05,
34420,510220,133789,02.03.05,
34421,508737,133046,02.03.05,29.05.15
34422,507691,130622,02.03.05,07.10.10
34423,511193,132441,02.03.05,
34424,507380,133542,02.03.05,
34425,507848,133507,02.03.05,08.01.14
34426,510608,132380,02.03.05,13.09.16
34427,511151,133826,02.03.05,
34428,509861,133830,02.03.05,
34429,522817,134347,02.03.05,06.07.20
34430,519806,132968,02.03.05,
34431,523959,131528,02.03.05,27.08.08
34432,521621,139252,02.03.05,03.12.08
34433,522698,124591,02.03.05,
34434,523997,125974,02.03.05,15.10.08
34435,520666,131221,02.03.05,
34436,530010,125849,02.03.05,23.03.21
34437,529971,114298,02.03.05,23.03.21
34438,519915,120406,02.03.05,
34439,604361,160694,02.03.05,25.08.08
34441,603708,160177,02.03.05,
34442,602679,160194,02.03.05,23.03.12
34443,603675,159913,02.03.05,
34444,469613,73206,02.03.05,
